brand,model,engine,horse_pwr,trans,gas,drive,build_year,mileage_kms,price_rub,date
Volkswagen,Amarok,3.0,224,AT,дизель,полный,2020,33000,6500000,2023-12-21
Volkswagen,Amarok,2.0,180,AT,дизель,полный,2016,130000,2449000,2023-12-21
Volkswagen,Amarok,2.0,180,AT,дизель,полный,2017,192000,3099000,2023-12-21
Volkswagen,Amarok,3.0,224,AT,дизель,полный,2020,60900,5050000,2023-12-21
Volkswagen,Amarok,2.0,140,MT,дизель,полный,2019,26800,3750000,2023-12-21
Volkswagen,Amarok,2.0,180,AT,дизель,полный,2020,62744,4048613,2023-12-21
Volkswagen,Amarok,2.0,140,MT,дизель,полный,2016,149600,2600000,2023-12-21
Volkswagen,Amarok,2.0,122,MT,дизель,полный,2012,204342,1653300,2023-12-21
Volkswagen,Amarok,2.0,180,AT,дизель,полный,2012,177000,1185000,2023-12-21
Volkswagen,Amarok,2.0,180,AT,дизель,полный,2013,165000,2499000,2023-12-21
Volkswagen,Amarok,2.0,180,AT,дизель,полный,2013,165000,1699000,2023-12-21
Volkswagen,Amarok,2.0,163,MT,дизель,полный,2010,197444,1450000,2023-12-21
Volkswagen,Amarok,2.0,122,MT,дизель,полный,2011,46100,1999000,2023-12-21
Volkswagen,Amarok,3.0,224,AT,дизель,полный,2019,158102,3900000,2023-12-21
Volkswagen,Amarok,3.0,258,AT,дизель,полный,2018,105500,4100000,2023-12-21
Volkswagen,Amarok,2.0,140,MT,дизель,полный,2013,191000,2560000,2023-12-21
Volkswagen,Amarok,2.0,163,MT,дизель,полный,2010,189250,1280000,2023-12-21
Volkswagen,Amarok,2.0,163,MT,дизель,полный,2011,246550,1287640,2023-12-21
Volkswagen,Amarok,2.0,163,MT,дизель,полный,2011,290000,1390000,2023-12-21
Volkswagen,Amarok,2.0,180,AT,дизель,полный,2013,158000,1857000,2023-12-21
Volkswagen,Amarok,2.0,180,AT,дизель,полный,2014,243000,1980000,2023-12-21
Volkswagen,Amarok,2.0,180,MT,дизель,полный,2012,205000,2150000,2023-12-21
Volkswagen,Amarok,2.0,163,MT,дизель,полный,2011,168234,1420000,2023-12-21
Volkswagen,Amarok,2.0,180,AT,дизель,полный,2013,159000,1629000,2023-12-21
Volkswagen,Amarok,3.0,224,AT,дизель,полный,2018,130000,3750000,2023-12-21
Volkswagen,Amarok,2.0,163,MT,дизель,полный,2011,209000,1780000,2023-12-21
Volkswagen,Amarok,2.0,163,MT,дизель,полный,2011,245000,1430000,2023-12-21
Volkswagen,Amarok,2.0,180,MT,дизель,полный,2018,217000,2450000,2023-12-21
Volkswagen,Amarok,3.0,224,AT,дизель,полный,2017,83946,3500777,2023-12-21
Volkswagen,Amarok,2.0,180,AT,дизель,полный,2020,67022,3640777,2023-12-21
Volkswagen,Amarok,2.0,122,MT,дизель,полный,2011,161000,1099000,2023-12-21
Volkswagen,Amarok,2.0,180,MT,дизель,полный,2016,123521,1899000,2023-12-21
Volkswagen,Amarok,2.0,180,AT,дизель,полный,2013,163000,2150000,2023-12-21
Volkswagen,Amarok,2.0,180,AT,дизель,полный,2013,170745,1649000,2023-12-21
Volkswagen,Amarok,2.0,122,MT,дизель,полный,2012,171239,1470000,2023-12-21
Volkswagen,Amarok,2.0,163,MT,дизель,полный,2011,370000,1270000,2023-12-21
Volkswagen,Amarok,3.0,224,AT,дизель,полный,2019,306558,3029000,2023-12-21
Volkswagen,Amarok,2.0,163,MT,дизель,полный,2011,280000,1400000,2023-12-21
Volkswagen,Amarok,2.0,180,MT,дизель,полный,2013,169702,1499900,2023-12-21
Volkswagen,Amarok,2.0,180,MT,дизель,полный,2013,253000,1699000,2023-12-21
Volkswagen,Amarok,2.0,140,MT,дизель,полный,2013,134800,1599900,2023-12-21
Volkswagen,Amarok,2.0,180,AT,дизель,полный,2012,198121,1500000,2023-12-21
